production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
16977,876,14,8,1783,36,2.02,PROD-2024557453
16978,860,16,4,8906,202,2.27,PROD-2025832190
16979,489,20,5,8134,136,1.67,PROD-2025177732
16980,103,17,4,6739,172,2.55,PROD-2023675524
16981,700,21,2,7759,146,1.88,PROD-2025605064
16982,932,10,3,1825,39,2.14,PROD-2025530560
16983,966,17,2,404,9,2.23,PROD-2025301075
16984,1086,9,2,2904,67,2.31,PROD-2024461706
16985,903,6,5,6478,134,2.07,PROD-2025289601
16986,731,1,5,2499,32,1.28,PROD-2025398948
16987,692,2,4,3401,94,2.76,PROD-2024942383
16988,189,1,6,8394,92,1.1,PROD-2025378498
16989,496,9,5,1416,28,1.98,PROD-2025448743
16990,185,14,1,7648,170,2.22,PROD-2023972427
16991,654,1,8,6174,89,1.44,PROD-2025595482
16992,1026,17,2,856,14,1.64,PROD-2024946337
16993,560,20,4,3416,93,2.72,PROD-2025270743
16994,567,1,8,2684,39,1.45,PROD-2024623933
16995,734,4,5,6070,74,1.22,PROD-2025631188
16996,817,7,6,4589,46,1,PROD-2023337038
16997,512,14,4,7211,211,2.93,PROD-2025279062
16998,252,5,7,7639,218,2.85,PROD-2025777117
16999,945,18,7,707,18,2.55,PROD-2024948074
17000,72,6,4,4345,102,2.35,PROD-2023278726
17001,614,4,1,7709,222,2.88,PROD-2025435456
17002,292,6,1,1961,45,2.29,PROD-2024303959
17003,555,13,3,8321,184,2.21,PROD-2025200303
17004,457,19,7,4570,71,1.55,PROD-2024380697
17005,505,1,1,4456,130,2.92,PROD-2024448815
17006,671,8,2,1909,50,2.62,PROD-2023816909
17007,611,15,6,9396,205,2.18,PROD-2023116463
17008,717,16,4,8945,138,1.54,PROD-2023753489
17009,328,18,3,3276,44,1.34,PROD-2025930910
17010,802,21,3,3409,40,1.17,PROD-2024719204
17011,396,21,5,4950,102,2.06,PROD-2025236947
17012,315,9,6,9935,216,2.17,PROD-2024827374
17013,653,1,3,5323,112,2.1,PROD-2025144262
17014,544,4,4,7484,111,1.48,PROD-2024801705
17015,479,4,7,7674,129,1.68,PROD-2024691921
17016,744,9,4,1858,20,1.08,PROD-2023174732
17017,503,18,7,8997,149,1.66,PROD-2024625064
17018,530,10,8,5623,111,1.97,PROD-2023215241
17019,737,20,4,3472,96,2.76,PROD-2025827810
17020,548,15,5,5660,162,2.86,PROD-2025520402
17021,696,10,1,6407,124,1.94,PROD-2023979359
17022,129,7,5,2135,32,1.5,PROD-2023535143
17023,616,4,5,4545,120,2.64,PROD-2025513080
17024,927,20,5,6877,150,2.18,PROD-2025933948
17025,873,8,6,9890,153,1.55,PROD-2024273760
17026,829,14,4,3232,95,2.94,PROD-2024480186
17027,493,14,6,4287,68,1.59,PROD-2025747093
17028,244,21,4,6196,117,1.89,PROD-2025642454
17029,287,11,2,9357,247,2.64,PROD-2024705388
17030,722,8,7,7144,130,1.82,PROD-2025599086
17031,62,15,1,4311,71,1.65,PROD-2024516368
17032,271,8,1,8299,86,1.04,PROD-2024589651
17033,459,17,1,5325,63,1.18,PROD-2023616725
17034,1050,16,8,4750,76,1.6,PROD-2023502811
17035,371,2,7,2360,39,1.65,PROD-2025416248
17036,766,22,3,2679,36,1.34,PROD-2025303492
17037,65,5,8,5470,155,2.83,PROD-2025933770
17038,9,16,7,7747,216,2.79,PROD-2025468450
17039,515,9,5,4814,63,1.31,PROD-2025186947
17040,809,15,2,5514,57,1.03,PROD-2025184689
17041,1050,15,3,8137,112,1.38,PROD-2025186905
17042,1017,8,2,1299,21,1.62,PROD-2025510350
17043,1011,4,6,4684,105,2.24,PROD-2025366057
17044,862,16,3,462,7,1.52,PROD-2024630297
17045,744,10,8,1224,33,2.7,PROD-2024456634
17046,700,10,4,1108,32,2.89,PROD-2024299896
17047,448,13,1,2647,40,1.51,PROD-2024514816
17048,813,13,6,5036,124,2.46,PROD-2025177031
17049,216,17,3,2774,69,2.49,PROD-2024247375
17050,817,1,2,8225,199,2.42,PROD-2025584765
17051,444,20,1,9946,198,1.99,PROD-2025308035
17052,4,6,1,4346,90,2.07,PROD-2024625366
17053,605,20,8,7911,153,1.93,PROD-2024879601
17054,387,17,4,6196,77,1.24,PROD-2025687423
17055,974,19,8,8252,99,1.2,PROD-2025233687
17056,816,9,8,3130,51,1.63,PROD-2025607368
17057,110,17,7,3914,83,2.12,PROD-2024612772
17058,389,21,8,4904,101,2.06,PROD-2025589617
17059,614,15,4,850,13,1.53,PROD-2024198466
17060,771,19,8,2146,55,2.56,PROD-2025888806
17061,745,5,3,7820,129,1.65,PROD-2025573803
17062,976,17,5,5612,60,1.07,PROD-2025986792
17063,772,15,5,5094,83,1.63,PROD-2023110695
17064,251,15,1,1703,31,1.82,PROD-2025603434
17065,924,3,5,7010,133,1.9,PROD-2024517850
17066,81,10,4,1098,20,1.82,PROD-2023533874
17067,476,3,4,6772,115,1.7,PROD-2024718337
17068,822,19,6,4953,64,1.29,PROD-2025986241
17069,169,17,6,8210,194,2.36,PROD-2025306492
17070,550,12,2,4010,113,2.82,PROD-2023848812
17071,250,11,1,786,12,1.53,PROD-2025612910
17072,29,3,7,6495,135,2.08,PROD-2025288876
17073,404,13,7,1171,29,2.48,PROD-2025937439
17074,56,12,8,876,12,1.37,PROD-2025393276
17075,671,19,6,3203,79,2.47,PROD-2024226418
17076,1056,11,4,1001,20,2,PROD-2024600807
17077,456,14,2,3507,38,1.08,PROD-2024943937
17078,417,1,8,9617,114,1.19,PROD-2025120490
17079,321,9,4,4783,134,2.8,PROD-2023911404
17080,866,16,4,5024,142,2.83,PROD-2025650237
17081,640,15,8,4446,47,1.06,PROD-2024924756
17082,308,9,6,9457,125,1.32,PROD-2023350557
17083,752,22,6,4365,55,1.26,PROD-2025148987
17084,947,14,8,1340,33,2.46,PROD-2025234249
17085,805,20,4,2469,33,1.34,PROD-2025584254
17086,925,14,7,3716,45,1.21,PROD-2023286759
17087,843,21,5,9677,224,2.31,PROD-2024301247
17088,672,4,3,2799,66,2.36,PROD-2023936753
17089,886,21,2,8304,182,2.19,PROD-2023537226
17090,995,9,3,3782,52,1.37,PROD-2024905671
17091,260,15,2,2055,49,2.38,PROD-2025479203
17092,630,21,6,8700,259,2.98,PROD-2023599225
17093,1079,10,3,4764,122,2.56,PROD-2025241385
17094,699,22,6,5499,142,2.58,PROD-2025161497
17095,613,9,4,1431,38,2.66,PROD-2025182100
17096,559,11,1,5991,123,2.05,PROD-2025123089
17097,325,18,6,6005,170,2.83,PROD-2025478151
17098,1078,6,7,9973,246,2.47,PROD-2024425345
17099,1049,10,8,9890,208,2.1,PROD-2024769936
17100,1086,12,6,4974,125,2.51,PROD-2024906259
17101,455,14,7,1347,18,1.34,PROD-2025968866
17102,209,19,5,2309,64,2.77,PROD-2024867840
17103,237,8,1,5252,64,1.22,PROD-2023362223
17104,105,11,6,4940,76,1.54,PROD-2025450515
17105,44,10,3,3433,44,1.28,PROD-2025181279
17106,541,13,2,5453,126,2.31,PROD-2024248612
17107,169,8,1,4318,124,2.87,PROD-2023421312
17108,243,4,4,9237,252,2.73,PROD-2025447679
17109,742,21,4,5185,122,2.35,PROD-2024348691
17110,735,3,5,3657,80,2.19,PROD-2025170996
17111,740,5,5,8486,138,1.63,PROD-2025866839
17112,162,2,7,6220,70,1.13,PROD-2024158777
17113,255,12,5,3076,50,1.63,PROD-2023588090
17114,939,8,4,579,7,1.21,PROD-2024912774
17115,1027,16,3,5173,76,1.47,PROD-2023237316
17116,1006,15,3,3939,85,2.16,PROD-2024253478
17117,615,21,4,4861,55,1.13,PROD-2025926271
17118,765,1,5,6715,183,2.73,PROD-2025605640
17119,138,19,2,6762,110,1.63,PROD-2024670765
17120,922,20,7,1009,15,1.49,PROD-2025928232
17121,669,1,1,3212,35,1.09,PROD-2023517273
17122,906,1,5,5191,134,2.58,PROD-2024761317
17123,893,20,3,7128,74,1.04,PROD-2023485856
17124,43,4,4,1787,52,2.91,PROD-2025475741
17125,229,19,3,6081,164,2.7,PROD-2024314167
17126,672,18,5,230,4,1.74,PROD-2024739836
17127,495,12,4,8027,100,1.25,PROD-2023896869
17128,324,2,1,2467,60,2.43,PROD-2025745115
17129,142,19,7,2597,37,1.42,PROD-2024324522
17130,614,1,4,8196,188,2.29,PROD-2024747219
17131,193,14,2,6398,73,1.14,PROD-2025594565
17132,560,5,7,1725,22,1.28,PROD-2023905862
17133,298,3,2,4614,76,1.65,PROD-2024499545
17134,893,2,7,6256,172,2.75,PROD-2024940557
17135,724,21,5,7641,180,2.36,PROD-2024484913
17136,847,21,5,6816,102,1.5,PROD-2023656545
17137,22,17,6,359,7,1.95,PROD-2023181020
17138,268,7,5,2720,61,2.24,PROD-2024989639
17139,154,19,5,6645,85,1.28,PROD-2025425286
17140,301,9,5,1057,23,2.18,PROD-2023275445
17141,5,21,7,1507,16,1.06,PROD-2024746932
17142,443,11,8,687,16,2.33,PROD-2025674882
17143,914,6,3,6121,145,2.37,PROD-2025277512
17144,1,5,1,7953,98,1.23,PROD-2023633767
17145,24,22,8,2897,45,1.55,PROD-2024742918
17146,1063,2,4,2319,47,2.03,PROD-2024578848
17147,461,1,3,1777,25,1.41,PROD-2024104639
17148,371,2,6,737,18,2.44,PROD-2025504002
17149,267,5,7,5438,140,2.57,PROD-2025327587
17150,51,12,4,5432,124,2.28,PROD-2023676244
17151,273,15,8,8131,207,2.55,PROD-2025943072
17152,135,6,4,1605,20,1.25,PROD-2024912796
17153,714,22,6,4287,51,1.19,PROD-2024521926
17154,278,10,6,8038,229,2.85,PROD-2023268848
17155,779,7,3,8845,169,1.91,PROD-2023826566
17156,795,19,1,6955,178,2.56,PROD-2025394908
17157,372,12,6,3443,37,1.07,PROD-2025490612
17158,962,6,1,3358,94,2.8,PROD-2025733533
17159,898,4,6,4859,143,2.94,PROD-2025624644
17160,985,22,5,8606,95,1.1,PROD-2025769997
17161,610,13,1,3464,101,2.92,PROD-2024115687
17162,482,5,2,6652,105,1.58,PROD-2023580810
17163,640,20,7,1770,24,1.36,PROD-2024935650
17164,257,11,3,4956,123,2.48,PROD-2025122307
17165,1048,21,6,1586,22,1.39,PROD-2025546601
17166,1089,17,7,7523,175,2.33,PROD-2025316729
17167,923,18,2,7698,78,1.01,PROD-2025239299
17168,650,15,3,6879,91,1.32,PROD-2023719238
17169,233,2,3,878,22,2.51,PROD-2023719796
17170,763,16,6,7198,172,2.39,PROD-2023508661
17171,442,3,2,398,11,2.76,PROD-2024781335
17172,965,4,2,3155,70,2.22,PROD-2025944033
17173,422,13,7,8079,157,1.94,PROD-2025326104
17174,14,8,2,4914,61,1.24,PROD-2024816764
17175,91,18,6,985,19,1.93,PROD-2024505347
17176,849,4,2,3001,73,2.43,PROD-2023281761
17177,819,21,2,7107,189,2.66,PROD-2024804702
17178,477,13,3,4286,126,2.94,PROD-2024559396
17179,817,18,6,1721,39,2.27,PROD-2023225380
17180,1005,13,6,6035,164,2.72,PROD-2025274212
17181,670,14,3,5172,154,2.98,PROD-2025599135
17182,794,14,4,4562,120,2.63,PROD-2024563448
17183,712,16,5,2118,46,2.17,PROD-2025671038
17184,866,16,3,9042,263,2.91,PROD-2023807397
17185,122,18,2,3463,73,2.11,PROD-2023488516
17186,424,13,3,9855,138,1.4,PROD-2025640015
17187,717,13,5,375,7,1.87,PROD-2025126011
17188,968,6,7,4420,95,2.15,PROD-2024527325
17189,262,17,1,6313,95,1.5,PROD-2024296570
17190,781,6,4,5805,122,2.1,PROD-2025491493
17191,115,1,6,5516,89,1.61,PROD-2024666500
17192,580,12,7,3137,91,2.9,PROD-2024929572
17193,707,6,7,4329,120,2.77,PROD-2024906882
17194,17,14,3,6977,182,2.61,PROD-2024906372
17195,510,13,3,607,14,2.31,PROD-2023379968
17196,289,20,7,5164,150,2.9,PROD-2025615474
17197,590,7,8,5616,143,2.55,PROD-2024774123
17198,648,21,6,3849,101,2.62,PROD-2024559895
17199,846,10,7,4444,98,2.21,PROD-2025343431
17200,104,5,1,5424,89,1.64,PROD-2025684317
17201,704,12,3,773,19,2.46,PROD-2024782081
17202,703,3,4,3120,64,2.05,PROD-2024731542
17203,775,1,1,7220,166,2.3,PROD-2024800836
17204,385,1,1,8414,213,2.53,PROD-2024309375
17205,443,14,5,8198,138,1.68,PROD-2023837370
17206,902,9,4,5858,63,1.08,PROD-2024847764
17207,862,16,3,8488,133,1.57,PROD-2025862231
17208,775,14,5,9955,275,2.76,PROD-2025534458
17209,264,1,8,2401,70,2.92,PROD-2024207640
17210,243,22,2,4924,89,1.81,PROD-2023454270
17211,38,17,4,9258,228,2.46,PROD-2025487133
17212,343,11,1,5870,104,1.77,PROD-2024409237
17213,789,10,4,5621,95,1.69,PROD-2023781364
17214,277,7,2,9320,226,2.42,PROD-2023915160
17215,1015,14,5,580,16,2.76,PROD-2025874488
17216,536,19,5,3807,95,2.5,PROD-2025500112
17217,838,11,2,7340,103,1.4,PROD-2024407246
17218,96,7,7,7117,209,2.94,PROD-2025880914
17219,940,7,6,1360,15,1.1,PROD-2025982741
17220,786,1,2,8118,84,1.03,PROD-2025232911
17221,1084,3,4,1857,52,2.8,PROD-2024452590
17222,810,4,6,7375,164,2.22,PROD-2025139789
17223,260,12,8,3584,101,2.82,PROD-2024524516
17224,904,5,7,5985,159,2.66,PROD-2025180390
17225,879,2,1,9150,106,1.16,PROD-2024418990
17226,799,1,6,2092,41,1.96,PROD-2025495386
17227,251,1,2,700,18,2.57,PROD-2025917169
17228,268,15,3,571,9,1.58,PROD-2025302259
17229,809,7,4,9061,205,2.26,PROD-2025457275
17230,898,2,2,9789,118,1.21,PROD-2025699720
17231,769,16,2,8372,127,1.52,PROD-2024916128
17232,1031,9,1,2862,80,2.8,PROD-2025225835
17233,94,19,1,4659,71,1.52,PROD-2025394193
17234,718,12,6,8501,150,1.76,PROD-2025690926
17235,1095,9,4,9861,196,1.99,PROD-2025919731
17236,37,20,1,1028,19,1.85,PROD-2025363787
17237,687,22,6,6961,204,2.93,PROD-2024741545
17238,168,9,6,5616,142,2.53,PROD-2024369179
17239,326,7,3,6593,77,1.17,PROD-2024637660
17240,298,8,5,4786,87,1.82,PROD-2025130489
17241,419,4,7,6631,191,2.88,PROD-2024789245
17242,678,1,7,4971,73,1.47,PROD-2023909716
17243,745,10,2,3933,47,1.2,PROD-2025277943
17244,446,2,8,8729,157,1.8,PROD-2023432250
17245,918,2,7,953,12,1.26,PROD-2024924133
17246,21,14,3,4137,94,2.27,PROD-2023257651
17247,875,7,5,5972,156,2.61,PROD-2023323327
17248,115,5,8,4034,63,1.56,PROD-2025320934
17249,443,21,6,5245,91,1.73,PROD-2023388965
17250,813,10,2,3842,65,1.69,PROD-2024665961
17251,743,15,3,7165,157,2.19,PROD-2024801553
17252,500,4,4,6669,193,2.89,PROD-2025884734
17253,572,14,5,5656,74,1.31,PROD-2024143635
17254,194,12,4,3955,61,1.54,PROD-2025648897
17255,77,12,4,9820,283,2.88,PROD-2024156177
17256,876,2,1,5357,139,2.59,PROD-2024890210
17257,381,7,1,4662,65,1.39,PROD-2024287178
17258,490,20,5,2726,42,1.54,PROD-2023984793
17259,418,3,1,9243,105,1.14,PROD-2023751083
17260,716,10,5,1576,35,2.22,PROD-2024103188
17261,525,8,8,3825,101,2.64,PROD-2024185523
17262,626,4,6,5680,72,1.27,PROD-2024639158
17263,612,12,7,4035,66,1.64,PROD-2025640976
17264,818,14,5,6940,135,1.95,PROD-2024177842
17265,1018,6,8,5144,128,2.49,PROD-2025699322
17266,828,1,1,9673,155,1.6,PROD-2024825038
17267,839,6,3,7852,213,2.71,PROD-2024845856
17268,1032,8,4,5810,104,1.79,PROD-2023574354
17269,378,8,2,951,14,1.47,PROD-2025693770
17270,650,3,4,8947,113,1.26,PROD-2025823840
17271,401,19,5,3373,97,2.88,PROD-2025494038
17272,787,11,5,8300,141,1.7,PROD-2025133305
17273,1009,10,2,4421,95,2.15,PROD-2025384863
17274,151,2,2,9400,281,2.99,PROD-2025586178
17275,944,18,5,8359,163,1.95,PROD-2024785459
17276,456,14,1,5015,84,1.67,PROD-2025329833
17277,1028,9,4,9691,156,1.61,PROD-2023510125
17278,290,2,1,7429,175,2.36,PROD-2025838718
17279,759,12,6,8523,183,2.15,PROD-2024502043
17280,674,10,8,8578,156,1.82,PROD-2024385011
17281,951,22,7,4776,125,2.62,PROD-2025925216
17282,686,4,1,5975,99,1.66,PROD-2024980514
17283,741,6,4,6744,71,1.05,PROD-2024249515
17284,23,12,5,838,8,0.95,PROD-2023400683
17285,1079,19,2,6422,135,2.1,PROD-2025116060
17286,803,9,3,1856,29,1.56,PROD-2025850769
17287,722,19,2,9782,256,2.62,PROD-2025212859
17288,885,1,4,4751,117,2.46,PROD-2024516540
17289,81,5,2,9743,170,1.74,PROD-2024296815
17290,1004,16,4,5897,98,1.66,PROD-2023262749
17291,1012,6,3,6465,120,1.86,PROD-2023706111
17292,736,12,1,5930,82,1.38,PROD-2025169487
17293,1092,16,4,8435,93,1.1,PROD-2023445843
17294,287,5,1,8480,191,2.25,PROD-2024147003
17295,132,11,4,1995,49,2.46,PROD-2025536551
17296,515,12,8,3102,32,1.03,PROD-2024171754
17297,1092,12,2,5980,73,1.22,PROD-2025836240
17298,229,8,1,6573,149,2.27,PROD-2023638243
17299,604,8,5,285,3,1.05,PROD-2025794364
17300,1030,13,3,4949,102,2.06,PROD-2023313662
17301,684,13,3,2056,54,2.63,PROD-2025498730
17302,353,3,5,8328,223,2.68,PROD-2024122072
17303,885,22,2,2872,74,2.58,PROD-2025322333
17304,677,10,1,7966,214,2.69,PROD-2025721875
17305,219,19,4,5823,121,2.08,PROD-2024186395
17306,52,13,6,3879,98,2.53,PROD-2023306819
17307,723,1,8,4657,100,2.15,PROD-2023594017
17308,229,14,2,8555,140,1.64,PROD-2024411392
17309,626,20,1,7161,188,2.63,PROD-2024526641
17310,275,5,6,4411,103,2.34,PROD-2025186229
17311,748,2,8,3782,50,1.32,PROD-2025405023
17312,732,18,7,9308,125,1.34,PROD-2025702354
17313,492,8,6,5958,80,1.34,PROD-2024397437
17314,732,2,2,5420,105,1.94,PROD-2024820105
17315,471,13,8,2871,61,2.12,PROD-2024320429
17316,952,15,5,3689,41,1.11,PROD-2024352010
17317,283,15,4,5549,126,2.27,PROD-2025256175
17318,248,4,2,1732,49,2.83,PROD-2025795486
17319,80,22,1,202,3,1.49,PROD-2024302778
17320,417,2,2,4180,110,2.63,PROD-2023348088
17321,213,7,3,1181,20,1.69,PROD-2023585129
17322,440,15,1,7546,167,2.21,PROD-2025916189
17323,292,7,2,5361,141,2.63,PROD-2025456120
17324,553,18,3,2207,60,2.72,PROD-2025443063
17325,929,5,6,4729,112,2.37,PROD-2025634636
17326,997,17,3,3380,83,2.46,PROD-2023301276
17327,454,3,3,1219,24,1.97,PROD-2024890036
17328,583,8,8,4437,66,1.49,PROD-2025122951
17329,637,1,8,5779,71,1.23,PROD-2025837379
17330,1047,21,1,5439,119,2.19,PROD-2023768548
17331,94,22,2,8831,173,1.96,PROD-2025676439
17332,144,12,1,7087,140,1.98,PROD-2025550727
17333,557,19,1,7682,94,1.22,PROD-2025915125
17334,764,12,4,4808,126,2.62,PROD-2023213644
17335,895,6,6,1417,39,2.75,PROD-2025435308
17336,654,13,5,6046,60,0.99,PROD-2025481363
17337,283,17,2,4627,124,2.68,PROD-2023470027
17338,610,15,8,1486,19,1.28,PROD-2024302992
17339,904,5,6,1482,44,2.97,PROD-2024968307
17340,834,9,4,6869,203,2.96,PROD-2025606783
17341,852,2,6,6116,112,1.83,PROD-2025414598
17342,742,11,4,9468,240,2.53,PROD-2023244098
17343,730,5,4,6681,76,1.14,PROD-2024626400
17344,542,3,5,3073,49,1.59,PROD-2024262141
17345,1007,19,1,9667,101,1.04,PROD-2025700883
17346,161,15,5,4630,76,1.64,PROD-2024247204
17347,563,17,2,770,18,2.34,PROD-2025756172
17348,465,11,1,290,5,1.72,PROD-2025436889
17349,944,12,5,2950,35,1.19,PROD-2025619693
17350,342,7,3,7308,114,1.56,PROD-2024461000
17351,475,3,1,4210,56,1.33,PROD-2025770688
17352,988,12,7,1991,32,1.61,PROD-2024453639
17353,115,14,7,9731,158,1.62,PROD-2023200949
17354,756,12,3,9512,182,1.91,PROD-2025320576
17355,642,16,1,279,4,1.43,PROD-2025361773
17356,732,3,2,201,3,1.49,PROD-2025976628
17357,337,12,5,952,15,1.58,PROD-2025498787
17358,638,17,6,9992,236,2.36,PROD-2025304824
17359,478,2,3,7049,193,2.74,PROD-2024712353
17360,372,10,3,4581,124,2.71,PROD-2023546091
17361,170,11,6,2415,65,2.69,PROD-2024211439
17362,168,21,6,3968,100,2.52,PROD-2024143189
17363,85,16,2,1060,24,2.26,PROD-2025238382
17364,234,12,6,8990,207,2.3,PROD-2025131165
17365,229,22,7,8614,244,2.83,PROD-2025868038
17366,848,14,4,8247,180,2.18,PROD-2025346928
17367,100,16,5,5168,86,1.66,PROD-2024928490
17368,945,13,8,7828,98,1.25,PROD-2023769247
17369,656,12,3,8595,196,2.28,PROD-2025837801
17370,122,2,2,6093,99,1.62,PROD-2024235485
17371,862,15,1,4950,82,1.66,PROD-2024681504
17372,1061,13,7,8266,113,1.37,PROD-2024652072
17373,1022,2,2,513,12,2.34,PROD-2024665281
17374,629,3,7,8809,113,1.28,PROD-2025879442
17375,1084,1,1,8009,117,1.46,PROD-2025181262
17376,682,4,2,7186,212,2.95,PROD-2025474529
17377,351,16,3,8372,202,2.41,PROD-2024853431
17378,1004,18,3,6241,83,1.33,PROD-2025462306
17379,7,6,5,9156,173,1.89,PROD-2025484956
17380,176,22,2,5799,120,2.07,PROD-2024894967
17381,115,4,2,8732,157,1.8,PROD-2025912106
17382,12,4,2,1781,46,2.58,PROD-2023415593
17383,586,14,8,905,12,1.33,PROD-2024217079
17384,323,15,7,6755,118,1.75,PROD-2024224390
17385,256,3,5,8999,116,1.29,PROD-2025940683
17386,150,8,1,3441,102,2.96,PROD-2025435087
17387,63,9,2,2577,72,2.79,PROD-2023321296
17388,190,9,7,9265,126,1.36,PROD-2025838684
17389,29,20,3,4465,113,2.53,PROD-2024535270
17390,751,14,6,7057,193,2.73,PROD-2023519506
17391,179,20,1,6047,124,2.05,PROD-2025799963
17392,463,9,5,8825,262,2.97,PROD-2024856741
17393,538,5,7,6345,88,1.39,PROD-2023107756
17394,870,20,7,5620,116,2.06,PROD-2024480432
17395,518,19,1,9606,265,2.76,PROD-2025754618
17396,331,17,3,2628,62,2.36,PROD-2023963244
17397,729,14,5,5787,111,1.92,PROD-2025833322
17398,635,20,6,5721,60,1.05,PROD-2025833621
17399,411,6,5,771,8,1.04,PROD-2025431908
17400,356,12,8,3311,85,2.57,PROD-2025161132
17401,856,11,2,3945,102,2.59,PROD-2023112879
17402,155,21,5,2847,32,1.12,PROD-2025816251
17403,29,9,7,8510,119,1.4,PROD-2025438702
17404,496,4,8,2192,59,2.69,PROD-2024202339
17405,91,14,3,5244,127,2.42,PROD-2024485774
17406,153,14,7,4651,60,1.29,PROD-2024444741
17407,64,15,5,5251,133,2.53,PROD-2023105265
17408,253,15,6,5590,113,2.02,PROD-2025414546
17409,215,5,6,7006,158,2.26,PROD-2025773371
17410,616,4,4,1957,47,2.4,PROD-2024587044
17411,1011,8,7,7632,185,2.42,PROD-2024398230
17412,999,11,3,7621,153,2.01,PROD-2025808765
17413,315,5,1,5080,83,1.63,PROD-2025868400
17414,31,16,2,9230,95,1.03,PROD-2024177342
17415,643,10,7,9308,102,1.1,PROD-2025392139
17416,1004,21,1,8216,126,1.53,PROD-2024954145
17417,840,20,5,6295,75,1.19,PROD-2024394407
17418,917,1,4,2448,41,1.67,PROD-2023924338
17419,943,1,5,9344,167,1.79,PROD-2023584015
17420,180,11,2,754,11,1.46,PROD-2025910138
17421,435,22,2,7471,210,2.81,PROD-2023171558
17422,965,22,6,3504,97,2.77,PROD-2025180989
17423,371,21,6,3588,54,1.51,PROD-2024634371
17424,822,6,8,6795,194,2.86,PROD-2025617652
17425,80,10,7,9801,118,1.2,PROD-2024787824
17426,15,13,6,4819,94,1.95,PROD-2024463172
17427,520,3,8,9423,257,2.73,PROD-2023247564
17428,520,19,3,2884,80,2.77,PROD-2024629030
17429,189,12,8,2734,42,1.54,PROD-2025834749
17430,680,19,2,8643,195,2.26,PROD-2025628609
17431,241,13,7,8346,237,2.84,PROD-2025833398
17432,1034,1,6,5890,106,1.8,PROD-2025627594
17433,651,14,4,2250,53,2.36,PROD-2025552674
17434,443,4,4,6687,88,1.32,PROD-2024615235
17435,1024,12,7,631,7,1.11,PROD-2025836830
17436,181,20,3,2806,51,1.82,PROD-2023321377
17437,524,10,2,4062,54,1.33,PROD-2025562253
17438,260,11,8,6091,79,1.3,PROD-2025753793
17439,784,22,4,8009,192,2.4,PROD-2025220062
17440,734,10,7,6638,161,2.43,PROD-2023455194
17441,227,20,1,5954,101,1.7,PROD-2024339120
17442,180,18,8,9540,219,2.3,PROD-2024136945
17443,1026,21,4,5766,65,1.13,PROD-2024743941
17444,401,9,4,7309,145,1.98,PROD-2024540399
17445,71,19,3,2075,48,2.31,PROD-2023487105
17446,1026,15,8,3679,43,1.17,PROD-2025839403
17447,282,20,3,6041,138,2.28,PROD-2024980347
17448,789,14,2,920,14,1.52,PROD-2025734791
17449,162,15,4,2642,70,2.65,PROD-2024264929
17450,917,4,1,8134,169,2.08,PROD-2025464630
17451,738,21,3,6168,151,2.45,PROD-2025812231
17452,996,10,8,9581,156,1.63,PROD-2025924760
17453,249,8,3,3800,68,1.79,PROD-2025525406
17454,237,6,3,3574,42,1.18,PROD-2024131107
17455,90,7,2,2000,45,2.25,PROD-2024410631
17456,932,20,2,8211,136,1.66,PROD-2023636071
17457,158,21,8,3502,73,2.08,PROD-2023934158
17458,640,4,5,7540,175,2.32,PROD-2023685876
17459,832,4,8,3197,89,2.78,PROD-2025381817
17460,375,1,3,532,14,2.63,PROD-2025934940
17461,359,6,1,1529,41,2.68,PROD-2023697774
17462,581,5,5,3873,106,2.74,PROD-2023421213
17463,940,8,5,3239,76,2.35,PROD-2025357677
17464,907,20,4,9174,231,2.52,PROD-2025191254
17465,974,6,8,7865,85,1.08,PROD-2024611380
17466,377,14,6,8124,143,1.76,PROD-2025188368
17467,426,10,1,5089,138,2.71,PROD-2025382238
17468,634,12,4,5107,74,1.45,PROD-2025818570
17469,868,10,5,6247,121,1.94,PROD-2025816206
17470,934,4,6,1009,13,1.29,PROD-2025196026
17471,548,18,5,6225,147,2.36,PROD-2025104614
17472,908,16,6,8392,151,1.8,PROD-2025293481
17473,221,20,4,1170,27,2.31,PROD-2024477772
17474,927,4,8,8020,233,2.91,PROD-2025716864
17475,826,4,5,5992,143,2.39,PROD-2025723837
17476,664,8,8,5080,146,2.87,PROD-2025529623
17477,244,8,4,7808,84,1.08,PROD-2024240967
17478,820,16,2,522,13,2.49,PROD-2024983910
17479,871,20,2,4055,69,1.7,PROD-2023595374
17480,921,6,4,3005,70,2.33,PROD-2024216793
17481,560,12,4,8913,195,2.19,PROD-2024383125
17482,1096,7,6,5254,142,2.7,PROD-2023201518
17483,896,10,6,4931,75,1.52,PROD-2023233358
17484,778,22,3,4806,79,1.64,PROD-2025789568
17485,995,1,4,1545,22,1.42,PROD-2025777978
17486,714,18,6,6900,141,2.04,PROD-2024348315
17487,624,22,6,7320,125,1.71,PROD-2025136561
17488,805,1,1,5545,104,1.88,PROD-2024581754
17489,359,22,3,2088,48,2.3,PROD-2025821573
17490,801,3,1,2851,62,2.17,PROD-2025934031
17491,110,14,3,9228,127,1.38,PROD-2023711790
17492,365,20,1,3948,78,1.98,PROD-2024244907
