sales_id,date_key,product_id,customer_id,quantity_sold,unit_price,unit_cost,discount_pct,discount_amount,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,order_number
14119,286,4,21,1,250,170,10,25.0,250,225.0,170,55.0,24.444444444444443,ORD-14118
14120,237,4,11,6,250,170,0,0.0,1500,1500.0,1020,480.0,32.0,ORD-14119
14121,8,4,57,6,250,170,0,0.0,1500,1500.0,1020,480.0,32.0,ORD-14120
14122,294,4,58,12,250,170,0,0.0,3000,3000.0,2040,960.0,32.0,ORD-14121
14123,189,2,41,3,150,100,10,15.0,450,435.0,300,135.0,31.03448275862069,ORD-14122
14124,81,4,17,13,250,170,0,0.0,3250,3250.0,2210,1040.0,32.0,ORD-14123
14125,108,3,51,10,220,150,5,11.0,2200,2189.0,1500,689.0,31.475559616263133,ORD-14124
14126,321,3,45,9,220,150,5,11.0,1980,1969.0,1350,619.0,31.437277805992892,ORD-14125
14127,67,5,38,17,130,90,0,0.0,2210,2210.0,1530,680.0,30.76923076923077,ORD-14126
14128,174,3,21,11,220,150,5,11.0,2420,2409.0,1650,759.0,31.506849315068493,ORD-14127
14129,346,3,4,6,220,150,0,0.0,1320,1320.0,900,420.0,31.818181818181817,ORD-14128
14130,351,2,32,10,150,100,10,15.0,1500,1485.0,1000,485.0,32.659932659932664,ORD-14129
14131,328,3,18,18,220,150,5,11.0,3960,3949.0,2700,1249.0,31.62826031906812,ORD-14130
14132,43,1,44,14,120,80,5,6.0,1680,1674.0,1120,554.0,33.09438470728793,ORD-14131
14133,187,3,60,4,220,150,5,11.0,880,869.0,600,269.0,30.95512082853855,ORD-14132
14134,302,5,28,13,130,90,5,6.5,1690,1683.5,1170,513.5,30.501930501930502,ORD-14133
14135,200,5,36,1,130,90,5,6.5,130,123.5,90,33.5,27.125506072874494,ORD-14134
14136,39,4,37,2,250,170,10,25.0,500,475.0,340,135.0,28.421052631578945,ORD-14135
14137,220,2,44,3,150,100,5,7.5,450,442.5,300,142.5,32.20338983050847,ORD-14136
14138,307,5,50,3,130,90,0,0.0,390,390.0,270,120.0,30.76923076923077,ORD-14137
14139,4,1,26,6,120,80,5,6.0,720,714.0,480,234.0,32.773109243697476,ORD-14138
14140,121,1,49,7,120,80,0,0.0,840,840.0,560,280.0,33.33333333333333,ORD-14139
14141,336,4,55,11,250,170,0,0.0,2750,2750.0,1870,880.0,32.0,ORD-14140
14142,77,2,55,7,150,100,10,15.0,1050,1035.0,700,335.0,32.367149758454104,ORD-14141
14143,179,2,24,17,150,100,5,7.5,2550,2542.5,1700,842.5,33.136676499508354,ORD-14142
14144,133,3,10,19,220,150,10,22.0,4180,4158.0,2850,1308.0,31.457431457431458,ORD-14143
14145,311,1,38,12,120,80,5,6.0,1440,1434.0,960,474.0,33.054393305439326,ORD-14144
14146,229,1,49,1,120,80,5,6.0,120,114.0,80,34.0,29.82456140350877,ORD-14145
14147,276,1,8,1,120,80,10,12.0,120,108.0,80,28.0,25.925925925925924,ORD-14146
14148,152,1,2,18,120,80,10,12.0,2160,2148.0,1440,708.0,32.960893854748605,ORD-14147
14149,164,5,44,10,130,90,0,0.0,1300,1300.0,900,400.0,30.76923076923077,ORD-14148
14150,290,2,35,3,150,100,0,0.0,450,450.0,300,150.0,33.33333333333333,ORD-14149
14151,109,3,56,14,220,150,0,0.0,3080,3080.0,2100,980.0,31.818181818181817,ORD-14150
14152,126,5,52,8,130,90,10,13.0,1040,1027.0,720,307.0,29.892891918208374,ORD-14151
14153,240,2,21,16,150,100,5,7.5,2400,2392.5,1600,792.5,33.12434691745037,ORD-14152
14154,310,4,57,18,250,170,0,0.0,4500,4500.0,3060,1440.0,32.0,ORD-14153
14155,345,1,27,9,120,80,10,12.0,1080,1068.0,720,348.0,32.58426966292135,ORD-14154
14156,146,3,23,4,220,150,0,0.0,880,880.0,600,280.0,31.818181818181817,ORD-14155
14157,252,2,32,1,150,100,5,7.5,150,142.5,100,42.5,29.82456140350877,ORD-14156
14158,183,4,26,14,250,170,10,25.0,3500,3475.0,2380,1095.0,31.510791366906478,ORD-14157
14159,309,1,60,11,120,80,10,12.0,1320,1308.0,880,428.0,32.7217125382263,ORD-14158
14160,306,4,7,4,250,170,5,12.5,1000,987.5,680,307.5,31.139240506329113,ORD-14159
14161,72,4,33,16,250,170,10,25.0,4000,3975.0,2720,1255.0,31.572327044025155,ORD-14160
14162,219,5,17,9,130,90,10,13.0,1170,1157.0,810,347.0,29.99135695764909,ORD-14161
14163,207,4,8,14,250,170,10,25.0,3500,3475.0,2380,1095.0,31.510791366906478,ORD-14162
14164,173,5,42,6,130,90,0,0.0,780,780.0,540,240.0,30.76923076923077,ORD-14163
14165,141,5,17,2,130,90,5,6.5,260,253.5,180,73.5,28.994082840236686,ORD-14164
14166,272,4,48,1,250,170,0,0.0,250,250.0,170,80.0,32.0,ORD-14165
14167,214,2,42,19,150,100,5,7.5,2850,2842.5,1900,942.5,33.15743183817062,ORD-14166
14168,269,4,47,7,250,170,10,25.0,1750,1725.0,1190,535.0,31.01449275362319,ORD-14167
14169,20,4,48,15,250,170,5,12.5,3750,3737.5,2550,1187.5,31.77257525083612,ORD-14168
14170,66,2,18,5,150,100,10,15.0,750,735.0,500,235.0,31.97278911564626,ORD-14169
14171,303,1,36,3,120,80,10,12.0,360,348.0,240,108.0,31.03448275862069,ORD-14170
14172,147,3,57,15,220,150,5,11.0,3300,3289.0,2250,1039.0,31.590148981453332,ORD-14171
14173,165,1,39,4,120,80,10,12.0,480,468.0,320,148.0,31.62393162393162,ORD-14172
14174,310,4,44,5,250,170,0,0.0,1250,1250.0,850,400.0,32.0,ORD-14173
14175,6,1,23,4,120,80,5,6.0,480,474.0,320,154.0,32.48945147679325,ORD-14174
14176,14,3,12,3,220,150,5,11.0,660,649.0,450,199.0,30.662557781201848,ORD-14175
14177,132,1,58,2,120,80,5,6.0,240,234.0,160,74.0,31.62393162393162,ORD-14176
14178,342,3,23,5,220,150,10,22.0,1100,1078.0,750,328.0,30.426716141001855,ORD-14177
14179,243,1,53,18,120,80,0,0.0,2160,2160.0,1440,720.0,33.33333333333333,ORD-14178
14180,231,5,33,2,130,90,5,6.5,260,253.5,180,73.5,28.994082840236686,ORD-14179
14181,228,4,53,15,250,170,10,25.0,3750,3725.0,2550,1175.0,31.543624161073826,ORD-14180
14182,162,3,56,18,220,150,0,0.0,3960,3960.0,2700,1260.0,31.818181818181817,ORD-14181
14183,283,4,28,18,250,170,10,25.0,4500,4475.0,3060,1415.0,31.620111731843576,ORD-14182
14184,263,5,44,8,130,90,10,13.0,1040,1027.0,720,307.0,29.892891918208374,ORD-14183
14185,131,1,23,12,120,80,0,0.0,1440,1440.0,960,480.0,33.33333333333333,ORD-14184
14186,225,4,7,9,250,170,10,25.0,2250,2225.0,1530,695.0,31.235955056179776,ORD-14185
14187,258,1,47,19,120,80,0,0.0,2280,2280.0,1520,760.0,33.33333333333333,ORD-14186
14188,234,1,2,1,120,80,5,6.0,120,114.0,80,34.0,29.82456140350877,ORD-14187
14189,336,4,1,17,250,170,5,12.5,4250,4237.5,2890,1347.5,31.799410029498524,ORD-14188
14190,316,3,4,1,220,150,0,0.0,220,220.0,150,70.0,31.818181818181817,ORD-14189
14191,24,3,8,17,220,150,10,22.0,3740,3718.0,2550,1168.0,31.414739107046803,ORD-14190
14192,271,4,49,6,250,170,5,12.5,1500,1487.5,1020,467.5,31.428571428571427,ORD-14191
14193,95,3,29,5,220,150,0,0.0,1100,1100.0,750,350.0,31.818181818181817,ORD-14192
14194,142,2,18,5,150,100,0,0.0,750,750.0,500,250.0,33.33333333333333,ORD-14193
14195,182,1,55,11,120,80,10,12.0,1320,1308.0,880,428.0,32.7217125382263,ORD-14194
14196,206,4,37,11,250,170,10,25.0,2750,2725.0,1870,855.0,31.376146788990827,ORD-14195
14197,81,5,31,11,130,90,5,6.5,1430,1423.5,990,433.5,30.453108535300316,ORD-14196
14198,274,4,6,12,250,170,5,12.5,3000,2987.5,2040,947.5,31.715481171548117,ORD-14197
14199,276,4,44,12,250,170,5,12.5,3000,2987.5,2040,947.5,31.715481171548117,ORD-14198
14200,208,1,24,2,120,80,10,12.0,240,228.0,160,68.0,29.82456140350877,ORD-14199
14201,296,5,60,3,130,90,5,6.5,390,383.5,270,113.5,29.595827900912646,ORD-14200
14202,39,1,48,7,120,80,0,0.0,840,840.0,560,280.0,33.33333333333333,ORD-14201
14203,288,3,41,14,220,150,0,0.0,3080,3080.0,2100,980.0,31.818181818181817,ORD-14202
14204,124,4,15,16,250,170,5,12.5,4000,3987.5,2720,1267.5,31.786833855799372,ORD-14203
14205,364,1,40,14,120,80,10,12.0,1680,1668.0,1120,548.0,32.853717026378895,ORD-14204
14206,283,2,12,17,150,100,5,7.5,2550,2542.5,1700,842.5,33.136676499508354,ORD-14205
14207,180,4,46,15,250,170,0,0.0,3750,3750.0,2550,1200.0,32.0,ORD-14206
14208,97,3,49,11,220,150,5,11.0,2420,2409.0,1650,759.0,31.506849315068493,ORD-14207
14209,191,1,14,13,120,80,0,0.0,1560,1560.0,1040,520.0,33.33333333333333,ORD-14208
14210,74,1,27,6,120,80,10,12.0,720,708.0,480,228.0,32.20338983050847,ORD-14209
14211,273,2,52,17,150,100,0,0.0,2550,2550.0,1700,850.0,33.33333333333333,ORD-14210
14212,49,3,37,12,220,150,5,11.0,2640,2629.0,1800,829.0,31.532902244199317,ORD-14211
14213,337,2,13,4,150,100,10,15.0,600,585.0,400,185.0,31.62393162393162,ORD-14212
14214,210,4,57,10,250,170,10,25.0,2500,2475.0,1700,775.0,31.313131313131315,ORD-14213
14215,116,5,38,18,130,90,10,13.0,2340,2327.0,1620,707.0,30.382466695315856,ORD-14214
14216,23,1,46,19,120,80,5,6.0,2280,2274.0,1520,754.0,33.15743183817062,ORD-14215
14217,98,2,38,7,150,100,0,0.0,1050,1050.0,700,350.0,33.33333333333333,ORD-14216
14218,328,1,3,12,120,80,5,6.0,1440,1434.0,960,474.0,33.054393305439326,ORD-14217
14219,313,1,16,11,120,80,0,0.0,1320,1320.0,880,440.0,33.33333333333333,ORD-14218
14220,190,2,12,3,150,100,10,15.0,450,435.0,300,135.0,31.03448275862069,ORD-14219
14221,182,1,14,2,120,80,0,0.0,240,240.0,160,80.0,33.33333333333333,ORD-14220
14222,148,3,34,2,220,150,10,22.0,440,418.0,300,118.0,28.22966507177033,ORD-14221
14223,342,3,50,2,220,150,10,22.0,440,418.0,300,118.0,28.22966507177033,ORD-14222
14224,23,5,31,15,130,90,10,13.0,1950,1937.0,1350,587.0,30.304594734124933,ORD-14223
14225,105,3,39,4,220,150,10,22.0,880,858.0,600,258.0,30.069930069930066,ORD-14224
14226,163,2,5,3,150,100,5,7.5,450,442.5,300,142.5,32.20338983050847,ORD-14225
14227,67,3,12,17,220,150,0,0.0,3740,3740.0,2550,1190.0,31.818181818181817,ORD-14226
14228,290,5,26,2,130,90,5,6.5,260,253.5,180,73.5,28.994082840236686,ORD-14227
14229,289,4,17,10,250,170,10,25.0,2500,2475.0,1700,775.0,31.313131313131315,ORD-14228
14230,46,4,44,7,250,170,0,0.0,1750,1750.0,1190,560.0,32.0,ORD-14229
14231,81,2,53,9,150,100,0,0.0,1350,1350.0,900,450.0,33.33333333333333,ORD-14230
14232,147,5,11,15,130,90,0,0.0,1950,1950.0,1350,600.0,30.76923076923077,ORD-14231
14233,222,3,33,8,220,150,5,11.0,1760,1749.0,1200,549.0,31.3893653516295,ORD-14232
14234,343,5,41,17,130,90,0,0.0,2210,2210.0,1530,680.0,30.76923076923077,ORD-14233
14235,15,1,40,11,120,80,0,0.0,1320,1320.0,880,440.0,33.33333333333333,ORD-14234
14236,121,5,46,16,130,90,0,0.0,2080,2080.0,1440,640.0,30.76923076923077,ORD-14235
14237,78,3,4,18,220,150,0,0.0,3960,3960.0,2700,1260.0,31.818181818181817,ORD-14236
14238,322,2,32,4,150,100,10,15.0,600,585.0,400,185.0,31.62393162393162,ORD-14237
14239,295,1,31,18,120,80,0,0.0,2160,2160.0,1440,720.0,33.33333333333333,ORD-14238
14240,241,5,11,8,130,90,10,13.0,1040,1027.0,720,307.0,29.892891918208374,ORD-14239
14241,18,4,17,15,250,170,0,0.0,3750,3750.0,2550,1200.0,32.0,ORD-14240
14242,256,3,27,13,220,150,0,0.0,2860,2860.0,1950,910.0,31.818181818181817,ORD-14241
14243,277,2,8,4,150,100,5,7.5,600,592.5,400,192.5,32.48945147679325,ORD-14242
14244,27,3,21,14,220,150,5,11.0,3080,3069.0,2100,969.0,31.573802541544477,ORD-14243
14245,2,5,33,15,130,90,5,6.5,1950,1943.5,1350,593.5,30.53768973501415,ORD-14244
14246,353,2,50,15,150,100,0,0.0,2250,2250.0,1500,750.0,33.33333333333333,ORD-14245
14247,295,4,5,5,250,170,10,25.0,1250,1225.0,850,375.0,30.612244897959183,ORD-14246
14248,312,1,32,15,120,80,5,6.0,1800,1794.0,1200,594.0,33.11036789297659,ORD-14247
14249,363,5,25,18,130,90,5,6.5,2340,2333.5,1620,713.5,30.576387400899936,ORD-14248
14250,239,2,58,3,150,100,0,0.0,450,450.0,300,150.0,33.33333333333333,ORD-14249
14251,13,1,8,10,120,80,5,6.0,1200,1194.0,800,394.0,32.99832495812395,ORD-14250
14252,184,2,27,5,150,100,0,0.0,750,750.0,500,250.0,33.33333333333333,ORD-14251
14253,194,5,26,5,130,90,10,13.0,650,637.0,450,187.0,29.356357927786497,ORD-14252
14254,56,2,40,15,150,100,0,0.0,2250,2250.0,1500,750.0,33.33333333333333,ORD-14253
14255,230,4,29,1,250,170,10,25.0,250,225.0,170,55.0,24.444444444444443,ORD-14254
14256,28,2,9,1,150,100,10,15.0,150,135.0,100,35.0,25.925925925925924,ORD-14255
14257,320,5,18,16,130,90,0,0.0,2080,2080.0,1440,640.0,30.76923076923077,ORD-14256
14258,71,2,7,17,150,100,0,0.0,2550,2550.0,1700,850.0,33.33333333333333,ORD-14257
14259,210,1,42,14,120,80,10,12.0,1680,1668.0,1120,548.0,32.853717026378895,ORD-14258
14260,184,1,21,15,120,80,5,6.0,1800,1794.0,1200,594.0,33.11036789297659,ORD-14259
14261,356,3,16,14,220,150,0,0.0,3080,3080.0,2100,980.0,31.818181818181817,ORD-14260
14262,41,3,3,2,220,150,0,0.0,440,440.0,300,140.0,31.818181818181817,ORD-14261
14263,260,4,32,3,250,170,0,0.0,750,750.0,510,240.0,32.0,ORD-14262
14264,344,1,10,12,120,80,10,12.0,1440,1428.0,960,468.0,32.773109243697476,ORD-14263
14265,84,3,32,2,220,150,5,11.0,440,429.0,300,129.0,30.069930069930066,ORD-14264
14266,46,2,8,8,150,100,0,0.0,1200,1200.0,800,400.0,33.33333333333333,ORD-14265
14267,159,4,32,12,250,170,0,0.0,3000,3000.0,2040,960.0,32.0,ORD-14266
14268,344,5,50,9,130,90,5,6.5,1170,1163.5,810,353.5,30.382466695315856,ORD-14267
14269,7,3,4,14,220,150,10,22.0,3080,3058.0,2100,958.0,31.32766514061478,ORD-14268
14270,333,3,29,6,220,150,0,0.0,1320,1320.0,900,420.0,31.818181818181817,ORD-14269
14271,136,1,12,17,120,80,0,0.0,2040,2040.0,1360,680.0,33.33333333333333,ORD-14270
14272,183,4,53,11,250,170,10,25.0,2750,2725.0,1870,855.0,31.376146788990827,ORD-14271
14273,197,1,37,19,120,80,0,0.0,2280,2280.0,1520,760.0,33.33333333333333,ORD-14272
14274,172,1,36,13,120,80,10,12.0,1560,1548.0,1040,508.0,32.81653746770026,ORD-14273
14275,349,4,51,3,250,170,5,12.5,750,737.5,510,227.5,30.847457627118647,ORD-14274
14276,276,2,19,3,150,100,5,7.5,450,442.5,300,142.5,32.20338983050847,ORD-14275
14277,78,3,37,14,220,150,10,22.0,3080,3058.0,2100,958.0,31.32766514061478,ORD-14276
14278,178,1,47,8,120,80,10,12.0,960,948.0,640,308.0,32.48945147679325,ORD-14277
14279,27,3,31,7,220,150,10,22.0,1540,1518.0,1050,468.0,30.8300395256917,ORD-14278
14280,120,4,44,4,250,170,5,12.5,1000,987.5,680,307.5,31.139240506329113,ORD-14279
14281,281,2,26,3,150,100,5,7.5,450,442.5,300,142.5,32.20338983050847,ORD-14280
14282,308,5,45,19,130,90,0,0.0,2470,2470.0,1710,760.0,30.76923076923077,ORD-14281
14283,196,2,6,2,150,100,10,15.0,300,285.0,200,85.0,29.82456140350877,ORD-14282
14284,277,4,29,5,250,170,10,25.0,1250,1225.0,850,375.0,30.612244897959183,ORD-14283
14285,18,2,17,12,150,100,0,0.0,1800,1800.0,1200,600.0,33.33333333333333,ORD-14284
14286,295,5,59,2,130,90,0,0.0,260,260.0,180,80.0,30.76923076923077,ORD-14285
14287,271,1,20,18,120,80,5,6.0,2160,2154.0,1440,714.0,33.147632311977716,ORD-14286
14288,53,2,42,15,150,100,0,0.0,2250,2250.0,1500,750.0,33.33333333333333,ORD-14287
14289,294,4,46,16,250,170,0,0.0,4000,4000.0,2720,1280.0,32.0,ORD-14288
14290,52,2,47,12,150,100,10,15.0,1800,1785.0,1200,585.0,32.773109243697476,ORD-14289
14291,216,5,10,12,130,90,0,0.0,1560,1560.0,1080,480.0,30.76923076923077,ORD-14290
14292,72,4,6,4,250,170,10,25.0,1000,975.0,680,295.0,30.256410256410255,ORD-14291
14293,28,2,48,8,150,100,10,15.0,1200,1185.0,800,385.0,32.48945147679325,ORD-14292
14294,252,4,32,11,250,170,10,25.0,2750,2725.0,1870,855.0,31.376146788990827,ORD-14293
14295,35,5,2,4,130,90,0,0.0,520,520.0,360,160.0,30.76923076923077,ORD-14294
14296,201,1,10,12,120,80,0,0.0,1440,1440.0,960,480.0,33.33333333333333,ORD-14295
14297,249,5,37,10,130,90,10,13.0,1300,1287.0,900,387.0,30.069930069930066,ORD-14296
14298,99,1,27,9,120,80,5,6.0,1080,1074.0,720,354.0,32.960893854748605,ORD-14297
14299,308,3,41,16,220,150,5,11.0,3520,3509.0,2400,1109.0,31.604445711028784,ORD-14298
14300,140,5,19,4,130,90,10,13.0,520,507.0,360,147.0,28.994082840236686,ORD-14299
14301,83,1,51,17,120,80,5,6.0,2040,2034.0,1360,674.0,33.136676499508354,ORD-14300
14302,48,3,41,18,220,150,0,0.0,3960,3960.0,2700,1260.0,31.818181818181817,ORD-14301
14303,278,3,16,7,220,150,10,22.0,1540,1518.0,1050,468.0,30.8300395256917,ORD-14302
14304,248,3,51,9,220,150,0,0.0,1980,1980.0,1350,630.0,31.818181818181817,ORD-14303
14305,177,4,20,6,250,170,5,12.5,1500,1487.5,1020,467.5,31.428571428571427,ORD-14304
14306,52,5,60,3,130,90,5,6.5,390,383.5,270,113.5,29.595827900912646,ORD-14305
14307,79,5,57,15,130,90,0,0.0,1950,1950.0,1350,600.0,30.76923076923077,ORD-14306
14308,322,5,36,1,130,90,5,6.5,130,123.5,90,33.5,27.125506072874494,ORD-14307
14309,64,5,5,17,130,90,5,6.5,2210,2203.5,1530,673.5,30.56501021102791,ORD-14308
14310,8,4,18,9,250,170,0,0.0,2250,2250.0,1530,720.0,32.0,ORD-14309
14311,214,5,8,2,130,90,0,0.0,260,260.0,180,80.0,30.76923076923077,ORD-14310
14312,25,1,13,6,120,80,0,0.0,720,720.0,480,240.0,33.33333333333333,ORD-14311
14313,256,3,41,16,220,150,0,0.0,3520,3520.0,2400,1120.0,31.818181818181817,ORD-14312
14314,243,4,10,13,250,170,5,12.5,3250,3237.5,2210,1027.5,31.73745173745174,ORD-14313
14315,198,4,36,6,250,170,0,0.0,1500,1500.0,1020,480.0,32.0,ORD-14314
14316,94,5,19,15,130,90,10,13.0,1950,1937.0,1350,587.0,30.304594734124933,ORD-14315
14317,207,3,31,5,220,150,5,11.0,1100,1089.0,750,339.0,31.129476584022036,ORD-14316
14318,15,1,36,17,120,80,5,6.0,2040,2034.0,1360,674.0,33.136676499508354,ORD-14317
14319,178,3,29,9,220,150,0,0.0,1980,1980.0,1350,630.0,31.818181818181817,ORD-14318
14320,75,2,45,13,150,100,5,7.5,1950,1942.5,1300,642.5,33.07593307593308,ORD-14319
14321,104,3,23,7,220,150,0,0.0,1540,1540.0,1050,490.0,31.818181818181817,ORD-14320
14322,294,1,32,16,120,80,5,6.0,1920,1914.0,1280,634.0,33.12434691745037,ORD-14321
14323,168,1,49,8,120,80,0,0.0,960,960.0,640,320.0,33.33333333333333,ORD-14322
14324,115,1,59,18,120,80,5,6.0,2160,2154.0,1440,714.0,33.147632311977716,ORD-14323
14325,39,4,11,5,250,170,10,25.0,1250,1225.0,850,375.0,30.612244897959183,ORD-14324
14326,364,4,2,13,250,170,0,0.0,3250,3250.0,2210,1040.0,32.0,ORD-14325
14327,273,2,32,7,150,100,0,0.0,1050,1050.0,700,350.0,33.33333333333333,ORD-14326
14328,135,3,58,13,220,150,10,22.0,2860,2838.0,1950,888.0,31.289640591966172,ORD-14327
14329,232,5,5,2,130,90,0,0.0,260,260.0,180,80.0,30.76923076923077,ORD-14328
14330,39,2,57,19,150,100,5,7.5,2850,2842.5,1900,942.5,33.15743183817062,ORD-14329
14331,291,5,31,14,130,90,5,6.5,1820,1813.5,1260,553.5,30.52109181141439,ORD-14330
14332,307,5,13,14,130,90,5,6.5,1820,1813.5,1260,553.5,30.52109181141439,ORD-14331
14333,47,2,22,9,150,100,10,15.0,1350,1335.0,900,435.0,32.58426966292135,ORD-14332
14334,36,3,35,4,220,150,10,22.0,880,858.0,600,258.0,30.069930069930066,ORD-14333
14335,320,5,19,17,130,90,5,6.5,2210,2203.5,1530,673.5,30.56501021102791,ORD-14334
14336,95,4,29,16,250,170,10,25.0,4000,3975.0,2720,1255.0,31.572327044025155,ORD-14335
14337,361,4,23,8,250,170,0,0.0,2000,2000.0,1360,640.0,32.0,ORD-14336
14338,13,2,19,15,150,100,10,15.0,2250,2235.0,1500,735.0,32.88590604026846,ORD-14337
14339,146,5,16,18,130,90,0,0.0,2340,2340.0,1620,720.0,30.76923076923077,ORD-14338
14340,65,2,31,10,150,100,5,7.5,1500,1492.5,1000,492.5,32.99832495812395,ORD-14339
14341,228,4,16,4,250,170,5,12.5,1000,987.5,680,307.5,31.139240506329113,ORD-14340
14342,242,2,26,7,150,100,5,7.5,1050,1042.5,700,342.5,32.853717026378895,ORD-14341
14343,8,5,3,17,130,90,10,13.0,2210,2197.0,1530,667.0,30.35958124715521,ORD-14342
14344,304,5,58,8,130,90,5,6.5,1040,1033.5,720,313.5,30.333817126269956,ORD-14343
14345,341,4,60,1,250,170,10,25.0,250,225.0,170,55.0,24.444444444444443,ORD-14344
14346,43,1,23,10,120,80,5,6.0,1200,1194.0,800,394.0,32.99832495812395,ORD-14345
14347,244,1,57,15,120,80,0,0.0,1800,1800.0,1200,600.0,33.33333333333333,ORD-14346
14348,181,3,9,6,220,150,10,22.0,1320,1298.0,900,398.0,30.662557781201848,ORD-14347
14349,85,4,51,10,250,170,0,0.0,2500,2500.0,1700,800.0,32.0,ORD-14348
14350,155,3,24,1,220,150,0,0.0,220,220.0,150,70.0,31.818181818181817,ORD-14349
14351,275,4,33,6,250,170,0,0.0,1500,1500.0,1020,480.0,32.0,ORD-14350
14352,23,5,14,13,130,90,5,6.5,1690,1683.5,1170,513.5,30.501930501930502,ORD-14351
14353,115,4,28,3,250,170,0,0.0,750,750.0,510,240.0,32.0,ORD-14352
14354,306,2,24,12,150,100,0,0.0,1800,1800.0,1200,600.0,33.33333333333333,ORD-14353
14355,299,3,43,15,220,150,0,0.0,3300,3300.0,2250,1050.0,31.818181818181817,ORD-14354
14356,99,4,50,7,250,170,10,25.0,1750,1725.0,1190,535.0,31.01449275362319,ORD-14355
14357,104,3,52,6,220,150,10,22.0,1320,1298.0,900,398.0,30.662557781201848,ORD-14356
14358,51,4,7,9,250,170,10,25.0,2250,2225.0,1530,695.0,31.235955056179776,ORD-14357
14359,362,1,38,16,120,80,10,12.0,1920,1908.0,1280,628.0,32.914046121593294,ORD-14358
14360,112,3,44,12,220,150,10,22.0,2640,2618.0,1800,818.0,31.245225362872418,ORD-14359
14361,244,5,25,9,130,90,10,13.0,1170,1157.0,810,347.0,29.99135695764909,ORD-14360
14362,169,5,56,8,130,90,10,13.0,1040,1027.0,720,307.0,29.892891918208374,ORD-14361
14363,72,4,2,5,250,170,5,12.5,1250,1237.5,850,387.5,31.313131313131315,ORD-14362
14364,139,5,45,3,130,90,10,13.0,390,377.0,270,107.0,28.381962864721483,ORD-14363
14365,336,5,52,4,130,90,0,0.0,520,520.0,360,160.0,30.76923076923077,ORD-14364
14366,231,3,1,11,220,150,5,11.0,2420,2409.0,1650,759.0,31.506849315068493,ORD-14365
14367,239,4,23,10,250,170,10,25.0,2500,2475.0,1700,775.0,31.313131313131315,ORD-14366
14368,253,3,47,8,220,150,10,22.0,1760,1738.0,1200,538.0,30.95512082853855,ORD-14367
14369,49,4,52,9,250,170,0,0.0,2250,2250.0,1530,720.0,32.0,ORD-14368
14370,303,5,40,13,130,90,0,0.0,1690,1690.0,1170,520.0,30.76923076923077,ORD-14369
14371,72,4,18,19,250,170,0,0.0,4750,4750.0,3230,1520.0,32.0,ORD-14370
14372,263,4,47,11,250,170,5,12.5,2750,2737.5,1870,867.5,31.689497716894977,ORD-14371
14373,322,2,8,3,150,100,5,7.5,450,442.5,300,142.5,32.20338983050847,ORD-14372
14374,222,4,34,1,250,170,5,12.5,250,237.5,170,67.5,28.421052631578945,ORD-14373
14375,77,2,43,14,150,100,5,7.5,2100,2092.5,1400,692.5,33.09438470728793,ORD-14374
14376,62,3,8,19,220,150,0,0.0,4180,4180.0,2850,1330.0,31.818181818181817,ORD-14375
14377,157,2,29,1,150,100,0,0.0,150,150.0,100,50.0,33.33333333333333,ORD-14376
14378,294,3,13,12,220,150,0,0.0,2640,2640.0,1800,840.0,31.818181818181817,ORD-14377
14379,125,4,1,14,250,170,0,0.0,3500,3500.0,2380,1120.0,32.0,ORD-14378
14380,229,3,29,15,220,150,0,0.0,3300,3300.0,2250,1050.0,31.818181818181817,ORD-14379
14381,340,5,50,7,130,90,10,13.0,910,897.0,630,267.0,29.76588628762542,ORD-14380
14382,161,4,37,4,250,170,0,0.0,1000,1000.0,680,320.0,32.0,ORD-14381
14383,29,2,1,14,150,100,0,0.0,2100,2100.0,1400,700.0,33.33333333333333,ORD-14382
14384,114,1,44,18,120,80,10,12.0,2160,2148.0,1440,708.0,32.960893854748605,ORD-14383
14385,79,4,5,16,250,170,5,12.5,4000,3987.5,2720,1267.5,31.786833855799372,ORD-14384
14386,23,5,53,14,130,90,0,0.0,1820,1820.0,1260,560.0,30.76923076923077,ORD-14385
14387,106,3,48,11,220,150,10,22.0,2420,2398.0,1650,748.0,31.19266055045872,ORD-14386
14388,131,2,55,6,150,100,10,15.0,900,885.0,600,285.0,32.20338983050847,ORD-14387
14389,357,2,50,15,150,100,10,15.0,2250,2235.0,1500,735.0,32.88590604026846,ORD-14388
14390,173,5,2,10,130,90,10,13.0,1300,1287.0,900,387.0,30.069930069930066,ORD-14389
14391,264,5,47,12,130,90,5,6.5,1560,1553.5,1080,473.5,30.47956227872546,ORD-14390
14392,342,4,60,9,250,170,5,12.5,2250,2237.5,1530,707.5,31.620111731843576,ORD-14391
14393,285,1,22,17,120,80,5,6.0,2040,2034.0,1360,674.0,33.136676499508354,ORD-14392
14394,2,1,30,18,120,80,0,0.0,2160,2160.0,1440,720.0,33.33333333333333,ORD-14393
14395,233,3,11,11,220,150,10,22.0,2420,2398.0,1650,748.0,31.19266055045872,ORD-14394
14396,251,2,29,6,150,100,0,0.0,900,900.0,600,300.0,33.33333333333333,ORD-14395
14397,321,4,42,19,250,170,10,25.0,4750,4725.0,3230,1495.0,31.64021164021164,ORD-14396
